Ethereum Markets,101,Bibox,ETH/BTC,508.87,102,Recently,3070510,0.18
Ethereum Markets,102,Bibox,FSN/ETH,508.78,103,Recently,3049290,0.18
Ethereum Markets,103,Lbank,ABT/ETH,507.13,104,Recently,3019850,0.17
Ethereum Markets,104,Korbit,ETH/KRW,506.19,105,Recently,2960660,0.17
Ethereum Markets,105,GDAX,ETH/BTC,507.51,106,Recently,2921150,0.17
Ethereum Markets,106,Bit-Z,OC/ETH,511.62,107,Recently,2900700,0.17
Ethereum Markets,107,Huobi,MDS/ETH,507.67,108,Recently,2857080,0.16
Ethereum Markets,108,Exmo,ETH/BTC,506.89,109,Recently,2848730,0.16
Ethereum Markets,109,Huobi,ITC/ETH,508.77,110,Recently,2813040,0.16
Ethereum Markets,110,WEX,ETH/BTC,508.15,111,Recently,2737830,0.16
Ethereum Markets,111,Huobi,DGD/ETH,509.41,112,Recently,2709430,0.16
Ethereum Markets,112,Bibox,BTM/ETH,511.53,113,Recently,2704880,0.16
Ethereum Markets,113,Huobi,PROPY/ETH,508.89,114,Recently,2656230,0.15
Ethereum Markets,114,Kraken,ETH/BTC,507.03,115,Recently,2647630,0.15
Ethereum Markets,115,IDAX,STORJ/ETH,509.09,116,Recently,2604670,0.15
Ethereum Markets,116,Huobi,DTA/ETH,509.33,117,Recently,2584490,0.15
Ethereum Markets,117,Binance,PPT/ETH,509.27,118,Recently,2485640,0.14
Ethereum Markets,118,Binance,IOTA/ETH,512.42,119,Recently,2457050,0.14
Ethereum Markets,119,Huobi,NAS/ETH,509.98,120,Recently,2401390,0.14
Ethereum Markets,120,Huobi,BTS/ETH,510.55,121,Recently,2399970,0.14
Ethereum Markets,121,IDAX,AE/ETH,508.23,122,Recently,2385220,0.14
Ethereum Markets,122,Bibox,HPB/ETH,507.04,123,Recently,2359240,0.14
Ethereum Markets,123,BtcTrade.im,ETH/BTC,507.46,124,Recently,2358250,0.14
Ethereum Markets,124,Huobi,TOPC/ETH,508.83,125,Recently,2275240,0.13
Ethereum Markets,125,Exmo,ETH/USD,511.23,126,Recently,2275220,0.13
Ethereum Markets,126,Huobi,QTUM/ETH,509.94,127,Recently,2262780,0.13
Ethereum Markets,127,B2BX,ETH/USDT,507.5,128,Recently,2256950,0.13
Ethereum Markets,128,Huobi,RUFF/ETH,508.17,129,Recently,2212840,0.13
Ethereum Markets,129,Binance,XLM/ETH,510.4,130,Recently,2153490,0.12
Ethereum Markets,130,Huobi,GNT/ETH,509.61,131,Recently,2151310,0.12
Ethereum Markets,131,CoinBene,ABT/ETH,501.61,132,Recently,2106400,0.12
Ethereum Markets,132,TOPBTC,ETH/BTC,521.98,133,Recently,2100850,0.12
Ethereum Markets,133,Liqui,TRX/ETH,509.66,134,Recently,2096090,0.12
Ethereum Markets,134,Lbank,ETH/USDT,510.76,135,Recently,2052470,0.12
